profile,km,policy,mean_error,std_error,weights_mode,seed,titer,mc_trials,subgradient_method,q_min,q_max,q_mean,q_std
bimodal_q1_vs_lossy_30_70,6,Random,3378.839710766265,361.4820713975084,deterministic,0,1000,10,adam,0.30128177653286203,1.0,0.5601655705517317,0.26989583317674576
bimodal_q1_vs_lossy_30_70,9,MGF,105.88119533057048,11.267581113232358,deterministic,0,1000,10,adam,0.3000601380213846,1.0,0.5590784831748162,0.2667728550314785
bimodal_q1_vs_lossy_30_70,9,MAF,3235.3955597366635,103.81573563115847,deterministic,0,1000,10,adam,0.3000601380213846,1.0,0.5590784831748162,0.2667728550314785
bimodal_q1_vs_lossy_30_70,9,MIEF,140.13906104404023,24.37434466912431,deterministic,0,1000,10,adam,0.3000601380213846,1.0,0.5590784831748162,0.2667728550314785
bimodal_q1_vs_lossy_30_70,9,Random,4097.548504338915,371.4620255995835,deterministic,0,1000,10,adam,0.3000601380213846,1.0,0.5590784831748162,0.2667728550314785
bimodal_q1_vs_lossy_30_70,12,MGF,163.24534709791502,23.97070828505825,deterministic,0,1000,10,adam,0.3000601380213846,1.0,0.569413248217931,0.26701166790276093
bimodal_q1_vs_lossy_30_70,12,MAF,4233.991777032201,238.19898268887653,deterministic,0,1000,10,adam,0.3000601380213846,1.0,0.569413248217931,0.26701166790276093
bimodal_q1_vs_lossy_30_70,12,MIEF,223.0151609104975,50.951939601234635,deterministic,0,1000,10,adam,0.3000601380213846,1.0,0.569413248217931,0.26701166790276093
bimodal_q1_vs_lossy_30_70,12,Random,4711.753742295545,278.6682916872373,deterministic,0,1000,10,adam,0.3000601380213846,1.0,0.569413248217931,0.26701166790276093
bimodal_q1_vs_lossy_30_70,15,MGF,227.12716051676222,47.02491950608462,deterministic,0,1000,10,adam,0.3009798829977151,1.0,0.5556335114127195,0.26334171344651547
bimodal_q1_vs_lossy_30_70,15,MAF,4683.420137740812,96.98162607357912,deterministic,0,1000,10,adam,0.3009798829977151,1.0,0.5556335114127195,0.26334171344651547
bimodal_q1_vs_lossy_30_70,15,MIEF,358.16735931385136,77.966631434388,deterministic,0,1000,10,adam,0.3009798829977151,1.0,0.5556335114127195,0.26334171344651547
bimodal_q1_vs_lossy_30_70,15,Random,5058.657542235068,365.1924687000741,deterministic,0,1000,10,adam,0.3009798829977151,1.0,0.5556335114127195,0.26334171344651547
bimodal_q1_vs_lossy_70_30,3,MGF,26.357905516525612,1.6112666887904061,deterministic,0,1000,10,adam,0.3165206241810187,1.0,0.8368663213207553,0.25172540226515977
bimodal_q1_vs_lossy_70_30,3,MAF,52.69094039057988,8.684443537337568,deterministic,0,1000,10,adam,0.3165206241810187,1.0,0.8368663213207553,0.25172540226515977
