Frame,Vehicle_Count,Vehicle_Locations
8547,7,"(514.0,244.0,596.0,282.0)|(602.0,318.0,639.0,344.0)|(600.0,230.0,639.0,254.0)|(451.0,220.0,498.0,246.0)|(594.0,74.0,621.0,116.0)|(499.0,181.0,600.0,222.0)|(528.0,280.0,579.0,307.0)"
8548,5,"(505.0,244.0,588.0,282.0)|(594.0,317.0,639.0,344.0)|(593.0,229.0,639.0,254.0)|(444.0,220.0,495.0,246.0)|(309.0,306.0,358.0,332.0)"
8549,5,"(590.0,228.0,637.0,254.0)|(498.0,243.0,580.0,282.0)|(584.0,317.0,639.0,344.0)|(594.0,73.0,621.0,116.0)|(483.0,180.0,585.0,221.0)"
8550,6,"(490.0,242.0,572.0,281.0)|(586.0,228.0,634.0,254.0)|(594.0,73.0,621.0,116.0)|(447.0,436.0,495.0,454.0)|(579.0,317.0,635.0,343.0)|(442.0,423.0,449.0,430.0)"
8551,5,"(582.0,228.0,630.0,254.0)|(481.0,242.0,564.0,280.0)|(572.0,316.0,626.0,343.0)|(471.0,178.0,571.0,220.0)|(594.0,73.0,621.0,116.0)"
8552,5,"(577.0,228.0,629.0,254.0)|(565.0,316.0,619.0,342.0)|(474.0,242.0,556.0,280.0)|(594.0,74.0,621.0,116.0)|(479.0,276.0,531.0,306.0)"
8553,3,"(573.0,228.0,621.0,253.0)|(554.0,316.0,611.0,342.0)|(594.0,73.0,621.0,116.0)"
8554,3,"(594.0,73.0,621.0,116.0)|(549.0,316.0,603.0,342.0)|(568.0,228.0,616.0,253.0)"
8555,0,
8556,2,"(530.0,314.0,588.0,341.0)|(594.0,73.0,621.0,116.0)"
8557,1,"(460.0,178.0,527.0,215.0)"
8558,5,"(445.0,178.0,522.0,215.0)|(423.0,177.0,447.0,209.0)|(351.0,180.0,362.0,188.0)|(515.0,314.0,572.0,341.0)|(594.0,73.0,621.0,116.0)"
8559,6,"(416.0,176.0,514.0,215.0)|(258.0,84.0,311.0,108.0)|(23.0,195.0,80.0,224.0)|(508.0,313.0,563.0,340.0)|(417.0,240.0,499.0,278.0)|(597.0,258.0,639.0,283.0)"
8560,2,"(408.0,176.0,507.0,214.0)|(581.0,376.0,593.0,385.0)"
8561,0,
8562,5,"(351.0,180.0,362.0,188.0)|(582.0,376.0,593.0,385.0)|(348.0,218.0,394.0,238.0)|(128.0,166.0,141.0,174.0)|(442.0,422.0,449.0,430.0)"
8563,1,"(351.0,180.0,362.0,188.0)"
8564,0,
8565,0,
8566,0,
8567,0,
8568,0,
8569,1,"(341.0,174.0,362.0,206.0)"
8570,3,"(364.0,172.0,433.0,210.0)|(334.0,172.0,364.0,205.0)|(581.0,377.0,593.0,385.0)"
8571,0,
8572,1,"(423.0,470.0,473.0,479.0)"
8573,2,"(581.0,376.0,593.0,385.0)|(449.0,470.0,499.0,478.0)"
8574,5,"(208.0,0.0,640.0,116.0)|(207.0,232.0,223.0,246.0)|(274.0,462.0,305.0,479.0)|(581.0,376.0,593.0,385.0)|(128.0,166.0,141.0,174.0)"
8575,0,
8576,3,"(317.0,154.0,386.0,206.0)|(286.0,169.0,311.0,202.0)|(268.0,232.0,350.0,268.0)"
8577,2,"(325.0,463.0,384.0,479.0)|(549.0,467.0,605.0,479.0)"
8578,3,"(575.0,466.0,626.0,479.0)|(351.0,464.0,409.0,479.0)|(443.0,422.0,449.0,430.0)"
8579,0,
8580,0,
8581,1,"(128.0,167.0,141.0,174.0)"
8582,2,"(433.0,462.0,508.0,479.0)|(210.0,229.0,296.0,268.0)"
8583,2,"(351.0,180.0,362.0,188.0)|(127.0,166.0,141.0,174.0)"
8584,0,
8585,0,
8586,3,"(228.0,164.0,304.0,203.0)|(207.0,80.0,311.0,108.0)|(351.0,180.0,362.0,188.0)"
8587,2,"(570.0,466.0,623.0,479.0)|(581.0,376.0,593.0,385.0)"
8588,2,"(185.0,162.0,207.0,195.0)|(127.0,166.0,142.0,174.0)"
8589,0,
8590,1,"(351.0,180.0,361.0,188.0)"
8591,0,
8592,1,"(597.0,287.0,639.0,306.0)"
8593,0,
8594,1,"(586.0,463.0,639.0,479.0)"
8595,0,
8596,0,
8597,0,
8598,0,
8599,0,
8600,0,
8601,0,
8602,0,
8603,0,
8604,0,
8605,0,
8606,1,"(458.0,215.0,497.0,226.0)"
8607,0,
8608,1,"(210.0,81.0,311.0,108.0)"
8609,2,"(428.0,463.0,476.0,479.0)|(128.0,166.0,141.0,174.0)"
8610,0,
8611,1,"(482.0,465.0,528.0,479.0)"
8612,0,
8613,0,
8614,2,"(561.0,466.0,605.0,479.0)|(580.0,376.0,593.0,385.0)"
8615,0,
8616,4,"(629.0,290.0,639.0,310.0)|(351.0,180.0,362.0,188.0)|(128.0,166.0,140.0,174.0)|(207.0,80.0,311.0,108.0)"
8617,1,"(581.0,377.0,593.0,385.0)"
8618,0,
8619,1,"(128.0,167.0,140.0,174.0)"
8620,1,"(208.0,0.0,639.0,118.0)"
8621,0,
8622,0,
8623,1,"(259.0,84.0,311.0,108.0)"
8624,0,
8625,0,
8626,1,"(209.0,0.0,639.0,116.0)"
8627,4,"(291.0,463.0,349.0,479.0)|(393.0,352.0,423.0,366.0)|(351.0,180.0,362.0,188.0)|(328.0,302.0,383.0,329.0)"
8628,1,"(317.0,464.0,375.0,479.0)"
8629,1,"(594.0,73.0,621.0,116.0)"
8630,0,
8631,3,"(397.0,465.0,452.0,479.0)|(351.0,180.0,362.0,187.0)|(594.0,73.0,621.0,116.0)"
8632,4,"(422.0,466.0,478.0,479.0)|(128.0,166.0,141.0,174.0)|(351.0,180.0,362.0,188.0)|(207.0,80.0,311.0,108.0)"
8633,2,"(448.0,467.0,503.0,479.0)|(581.0,376.0,593.0,385.0)"
8634,2,"(473.0,468.0,528.0,479.0)|(549.0,254.0,606.0,280.0)"
8635,4,"(497.0,468.0,553.0,479.0)|(351.0,180.0,362.0,188.0)|(581.0,376.0,593.0,385.0)|(594.0,72.0,621.0,116.0)"
8636,0,
8637,0,
8638,1,"(573.0,465.0,625.0,479.0)"
8639,0,
8640,2,"(259.0,84.0,311.0,108.0)|(431.0,463.0,476.0,479.0)"
8641,0,
8642,0,
8643,0,
8644,0,
8645,0,
8646,1,"(577.0,464.0,622.0,479.0)"
8647,0,
8648,0,
8649,1,"(428.0,462.0,486.0,479.0)"
8650,1,"(452.0,463.0,511.0,479.0)"
8651,3,"(475.0,464.0,534.0,479.0)|(392.0,352.0,423.0,366.0)|(581.0,228.0,629.0,250.0)"
8652,1,"(499.0,464.0,558.0,479.0)"
8653,0,
8654,1,"(545.0,465.0,604.0,479.0)"
8655,3,"(569.0,465.0,626.0,479.0)|(127.0,166.0,141.0,174.0)|(580.0,198.0,625.0,224.0)"
8656,1,"(593.0,466.0,639.0,479.0)"
8657,0,
8658,0,
8659,0,
8660,0,
8661,0,
8662,0,
8663,0,
8664,2,"(501.0,227.0,548.0,246.0)|(601.0,251.0,639.0,286.0)"
8665,0,
8666,1,"(622.0,316.0,639.0,340.0)"
8667,3,"(617.0,318.0,639.0,338.0)|(261.0,84.0,310.0,107.0)|(351.0,180.0,362.0,187.0)"
8668,2,"(607.0,316.0,639.0,340.0)|(571.0,251.0,639.0,284.0)"
8669,4,"(209.0,0.0,639.0,117.0)|(580.0,376.0,593.0,385.0)|(599.0,316.0,639.0,341.0)|(562.0,250.0,639.0,283.0)"
8670,5,"(602.0,252.0,639.0,284.0)|(553.0,249.0,604.0,281.0)|(590.0,316.0,639.0,341.0)|(469.0,308.0,522.0,334.0)|(593.0,197.0,639.0,224.0)"
8671,3,"(583.0,198.0,634.0,223.0)|(582.0,316.0,630.0,340.0)|(457.0,220.0,506.0,247.0)"
8672,5,"(450.0,220.0,500.0,247.0)|(573.0,310.0,622.0,340.0)|(454.0,308.0,506.0,334.0)|(574.0,198.0,625.0,223.0)|(402.0,282.0,456.0,304.0)"
8673,1,"(566.0,198.0,616.0,223.0)"
8674,9,"(351.0,180.0,362.0,188.0)|(581.0,376.0,593.0,385.0)|(568.0,251.0,639.0,282.0)|(397.0,192.0,439.0,210.0)|(559.0,317.0,606.0,336.0)|(207.0,0.0,639.0,118.0)|(521.0,248.0,569.0,279.0)|(558.0,194.0,609.0,222.0)|(439.0,306.0,491.0,333.0)"
8675,6,"(513.0,248.0,561.0,278.0)|(581.0,376.0,594.0,385.0)|(208.0,0.0,639.0,116.0)|(549.0,314.0,598.0,339.0)|(549.0,196.0,598.0,222.0)|(434.0,223.0,481.0,242.0)"
8676,9,"(259.0,84.0,312.0,108.0)|(580.0,376.0,593.0,385.0)|(541.0,313.0,590.0,339.0)|(553.0,250.0,639.0,282.0)|(539.0,196.0,590.0,221.0)|(602.0,291.0,639.0,310.0)|(363.0,280.0,417.0,302.0)|(424.0,306.0,477.0,332.0)|(351.0,180.0,362.0,188.0)"
8677,4,"(495.0,246.0,545.0,278.0)|(580.0,376.0,593.0,385.0)|(533.0,312.0,582.0,338.0)|(592.0,290.0,634.0,308.0)"
8678,6,"(581.0,377.0,593.0,385.0)|(525.0,311.0,575.0,338.0)|(518.0,192.0,571.0,220.0)|(208.0,0.0,639.0,117.0)|(342.0,277.0,397.0,302.0)|(409.0,220.0,460.0,244.0)"
8679,6,"(576.0,289.0,618.0,309.0)|(580.0,376.0,593.0,385.0)|(209.0,0.0,639.0,116.0)|(517.0,312.0,568.0,338.0)|(488.0,307.0,525.0,313.0)|(479.0,244.0,527.0,278.0)"
8680,10,"(469.0,244.0,519.0,276.0)|(509.0,313.0,560.0,338.0)|(581.0,376.0,593.0,385.0)|(521.0,248.0,639.0,285.0)|(568.0,289.0,607.0,308.0)|(502.0,194.0,554.0,218.0)|(489.0,308.0,525.0,314.0)|(335.0,186.0,381.0,206.0)|(208.0,0.0,640.0,117.0)|(394.0,304.0,448.0,331.0)"
8681,3,"(459.0,242.0,633.0,286.0)|(502.0,313.0,552.0,338.0)|(493.0,192.0,544.0,218.0)"
8682,7,"(502.0,247.0,625.0,283.0)|(495.0,314.0,543.0,334.0)|(581.0,377.0,593.0,385.0)|(550.0,288.0,592.0,307.0)|(452.0,243.0,503.0,275.0)|(590.0,228.0,636.0,250.0)|(483.0,193.0,534.0,217.0)"
8683,5,"(542.0,288.0,583.0,306.0)|(487.0,310.0,537.0,337.0)|(581.0,377.0,593.0,385.0)|(473.0,190.0,525.0,216.0)|(418.0,243.0,618.0,282.0)"
8684,7,"(532.0,287.0,574.0,305.0)|(486.0,246.0,609.0,282.0)|(465.0,190.0,516.0,216.0)|(435.0,242.0,485.0,274.0)|(479.0,310.0,530.0,336.0)|(628.0,287.0,639.0,309.0)|(366.0,304.0,420.0,330.0)"
8685,7,"(479.0,246.0,601.0,282.0)|(427.0,242.0,475.0,273.0)|(471.0,310.0,522.0,336.0)|(594.0,73.0,621.0,116.0)|(521.0,285.0,567.0,308.0)|(581.0,376.0,593.0,385.0)|(455.0,190.0,506.0,215.0)"
8686,9,"(416.0,241.0,467.0,273.0)|(463.0,311.0,515.0,336.0)|(352.0,304.0,406.0,329.0)|(594.0,73.0,621.0,116.0)|(416.0,242.0,592.0,279.0)|(353.0,216.0,404.0,241.0)|(611.0,284.0,639.0,309.0)|(609.0,198.0,640.0,222.0)|(444.0,189.0,497.0,214.0)"
8687,10,"(456.0,311.0,508.0,336.0)|(407.0,240.0,585.0,282.0)|(345.0,216.0,396.0,241.0)|(434.0,187.0,488.0,214.0)|(345.0,303.0,399.0,330.0)|(208.0,0.0,639.0,116.0)|(581.0,377.0,593.0,385.0)|(598.0,197.0,639.0,222.0)|(504.0,284.0,549.0,306.0)|(179.0,202.0,242.0,228.0)"
8688,5,"(449.0,310.0,500.0,336.0)|(594.0,284.0,639.0,308.0)|(339.0,302.0,393.0,329.0)|(590.0,196.0,635.0,222.0)|(397.0,239.0,576.0,282.0)"
8689,13,"(333.0,302.0,387.0,329.0)|(442.0,310.0,493.0,335.0)|(415.0,187.0,468.0,213.0)|(581.0,197.0,626.0,222.0)|(234.0,272.0,290.0,296.0)|(163.0,200.0,223.0,228.0)|(328.0,214.0,380.0,240.0)|(594.0,73.0,621.0,116.0)|(247.0,302.0,300.0,326.0)|(391.0,240.0,568.0,279.0)|(586.0,284.0,639.0,308.0)|(616.0,315.0,639.0,340.0)|(486.0,281.0,531.0,306.0)"
8690,7,"(382.0,240.0,559.0,280.0)|(434.0,310.0,486.0,335.0)|(326.0,302.0,381.0,328.0)|(578.0,283.0,634.0,308.0)|(320.0,212.0,372.0,240.0)|(572.0,197.0,618.0,220.0)|(405.0,187.0,457.0,212.0)"
8691,8,"(373.0,239.0,426.0,271.0)|(430.0,311.0,477.0,332.0)|(393.0,184.0,447.0,212.0)|(569.0,283.0,625.0,308.0)|(314.0,212.0,364.0,239.0)|(320.0,302.0,374.0,328.0)|(561.0,196.0,608.0,220.0)|(372.0,239.0,551.0,278.0)"
8692,13,"(351.0,180.0,362.0,188.0)|(385.0,184.0,437.0,211.0)|(314.0,302.0,368.0,328.0)|(559.0,283.0,617.0,307.0)|(554.0,195.0,598.0,220.0)|(365.0,238.0,416.0,271.0)|(419.0,310.0,472.0,335.0)|(305.0,212.0,360.0,238.0)|(457.0,218.0,497.0,226.0)|(528.0,224.0,576.0,246.0)|(229.0,302.0,281.0,324.0)|(201.0,270.0,259.0,294.0)|(210.0,173.0,259.0,201.0)"
8693,11,"(416.0,312.0,463.0,332.0)|(374.0,185.0,428.0,210.0)|(191.0,266.0,248.0,294.0)|(551.0,282.0,609.0,307.0)|(544.0,194.0,588.0,218.0)|(308.0,302.0,362.0,328.0)|(522.0,225.0,567.0,246.0)|(223.0,302.0,275.0,325.0)|(354.0,236.0,412.0,272.0)|(297.0,213.0,348.0,238.0)|(629.0,228.0,639.0,253.0)"
8694,4,"(535.0,194.0,580.0,218.0)|(543.0,282.0,600.0,307.0)|(581.0,377.0,593.0,385.0)|(406.0,310.0,458.0,334.0)"
8695,6,"(400.0,310.0,452.0,334.0)|(535.0,282.0,591.0,307.0)|(525.0,193.0,570.0,218.0)|(296.0,301.0,350.0,328.0)|(510.0,224.0,556.0,245.0)|(336.0,237.0,517.0,276.0)"
8696,6,"(329.0,236.0,383.0,273.0)|(421.0,428.0,476.0,450.0)|(423.0,282.0,466.0,302.0)|(394.0,310.0,445.0,332.0)|(206.0,80.0,312.0,108.0)|(516.0,192.0,560.0,217.0)"
8697,4,"(459.0,217.0,497.0,226.0)|(389.0,310.0,438.0,331.0)|(488.0,308.0,525.0,313.0)|(581.0,376.0,594.0,385.0)"
8698,4,"(403.0,280.0,448.0,301.0)|(383.0,310.0,432.0,330.0)|(128.0,166.0,141.0,174.0)|(581.0,376.0,593.0,385.0)"
8699,1,"(394.0,281.0,439.0,298.0)"
8700,2,"(293.0,234.0,346.0,268.0)|(384.0,280.0,431.0,299.0)"
8701,2,"(283.0,234.0,465.0,274.0)|(364.0,308.0,414.0,330.0)"
8702,4,"(608.0,434.0,639.0,454.0)|(581.0,376.0,593.0,385.0)|(577.0,464.0,624.0,479.0)|(358.0,308.0,409.0,330.0)"
8703,0,
8704,7,"(127.0,166.0,141.0,173.0)|(346.0,277.0,391.0,297.0)|(256.0,232.0,298.0,264.0)|(177.0,202.0,216.0,209.0)|(561.0,232.0,605.0,248.0)|(351.0,180.0,362.0,188.0)|(309.0,236.0,441.0,272.0)"
8705,7,"(0.0,0.0,14.0,14.0)|(351.0,180.0,362.0,188.0)|(247.0,232.0,285.0,265.0)|(341.0,304.0,391.0,328.0)|(322.0,211.0,362.0,218.0)|(128.0,166.0,141.0,174.0)|(192.0,208.0,241.0,230.0)"
8706,1,"(177.0,202.0,232.0,228.0)"
8707,7,"(331.0,302.0,384.0,328.0)|(318.0,276.0,362.0,296.0)|(322.0,212.0,362.0,218.0)|(581.0,376.0,593.0,385.0)|(283.0,234.0,411.0,271.0)|(257.0,352.0,287.0,364.0)|(259.0,239.0,281.0,262.0)"
8708,5,"(325.0,302.0,384.0,328.0)|(128.0,166.0,141.0,173.0)|(257.0,84.0,311.0,108.0)|(219.0,230.0,271.0,263.0)|(351.0,180.0,361.0,188.0)"
8709,1,"(209.0,230.0,261.0,262.0)"
8710,2,"(127.0,166.0,141.0,174.0)|(315.0,306.0,366.0,328.0)"
8711,3,"(351.0,180.0,362.0,188.0)|(403.0,218.0,450.0,238.0)|(127.0,166.0,141.0,174.0)"
8712,9,"(396.0,217.0,444.0,237.0)|(206.0,78.0,310.0,108.0)|(266.0,273.0,312.0,293.0)|(256.0,352.0,287.0,364.0)|(305.0,306.0,357.0,327.0)|(128.0,166.0,142.0,173.0)|(207.0,297.0,261.0,322.0)|(181.0,232.0,203.0,260.0)|(236.0,232.0,366.0,265.0)"
8713,8,"(328.0,256.0,355.0,269.0)|(128.0,166.0,141.0,174.0)|(255.0,274.0,302.0,293.0)|(171.0,231.0,195.0,259.0)|(188.0,227.0,223.0,261.0)|(201.0,296.0,255.0,321.0)|(389.0,217.0,437.0,238.0)|(225.0,251.0,261.0,263.0)"
8714,4,"(127.0,166.0,141.0,173.0)|(205.0,80.0,310.0,107.0)|(319.0,256.0,347.0,268.0)|(246.0,273.0,293.0,293.0)"
8715,5,"(206.0,250.0,242.0,262.0)|(127.0,166.0,141.0,175.0)|(153.0,225.0,203.0,259.0)|(309.0,255.0,336.0,268.0)|(236.0,272.0,282.0,291.0)"
8716,0,
8717,0,
8718,5,"(259.0,84.0,311.0,108.0)|(142.0,224.0,161.0,245.0)|(123.0,229.0,145.0,257.0)|(208.0,81.0,262.0,104.0)|(442.0,424.0,449.0,429.0)"
8719,2,"(146.0,233.0,166.0,257.0)|(246.0,233.0,301.0,265.0)"
8720,0,
8721,7,"(127.0,232.0,145.0,256.0)|(128.0,166.0,141.0,173.0)|(258.0,84.0,310.0,107.0)|(253.0,252.0,278.0,265.0)|(177.0,202.0,217.0,209.0)|(206.0,80.0,261.0,105.0)|(181.0,76.0,193.0,83.0)"
8722,1,"(289.0,466.0,345.0,479.0)"
8723,2,"(128.0,166.0,141.0,173.0)|(509.0,192.0,559.0,222.0)"
8724,2,"(501.0,192.0,550.0,222.0)|(580.0,376.0,593.0,385.0)"
8725,1,"(580.0,376.0,593.0,385.0)"
8726,3,"(441.0,432.0,495.0,454.0)|(580.0,376.0,593.0,385.0)|(442.0,422.0,449.0,431.0)"
8727,2,"(127.0,167.0,141.0,173.0)|(580.0,376.0,593.0,385.0)"
8728,3,"(580.0,376.0,593.0,385.0)|(621.0,316.0,639.0,339.0)|(534.0,228.0,580.0,246.0)"
8729,1,"(508.0,313.0,552.0,335.0)"
8730,1,"(247.0,463.0,270.0,478.0)"
8731,3,"(602.0,438.0,639.0,456.0)|(581.0,376.0,593.0,385.0)|(600.0,317.0,639.0,338.0)"
8732,0,
8733,0,
8734,4,"(351.0,180.0,362.0,188.0)|(581.0,376.0,593.0,385.0)|(344.0,216.0,392.0,236.0)|(322.0,212.0,361.0,218.0)"
8735,5,"(351.0,180.0,362.0,188.0)|(580.0,376.0,593.0,385.0)|(336.0,214.0,383.0,236.0)|(322.0,212.0,360.0,217.0)|(257.0,84.0,310.0,108.0)"
8736,3,"(198.0,296.0,249.0,322.0)|(351.0,180.0,362.0,188.0)|(482.0,308.0,525.0,333.0)"
8737,1,"(351.0,180.0,362.0,187.0)"
8738,10,"(189.0,295.0,239.0,322.0)|(351.0,180.0,362.0,188.0)|(252.0,362.0,282.0,373.0)|(359.0,239.0,374.0,248.0)|(193.0,263.0,237.0,271.0)|(311.0,213.0,360.0,234.0)|(178.0,203.0,228.0,226.0)|(255.0,352.0,287.0,365.0)|(151.0,265.0,169.0,283.0)|(127.0,167.0,141.0,174.0)"
8739,2,"(594.0,73.0,621.0,116.0)|(128.0,167.0,141.0,173.0)"
8740,1,"(351.0,180.0,362.0,188.0)"
8741,0,
8742,1,"(580.0,376.0,593.0,385.0)"
8743,1,"(259.0,84.0,311.0,108.0)"
8744,0,
8745,2,"(128.0,167.0,141.0,174.0)|(389.0,177.0,432.0,196.0)"
8746,0,
8747,1,"(598.0,235.0,639.0,258.0)"
8748,3,"(481.0,278.0,527.0,302.0)|(580.0,376.0,593.0,385.0)|(530.0,255.0,580.0,277.0)"
8749,0,
8750,0,
8751,0,
8752,0,
8753,0,
8754,1,"(496.0,462.0,541.0,479.0)"
8755,0,
8756,4,"(580.0,376.0,594.0,385.0)|(466.0,308.0,525.0,334.0)|(547.0,464.0,596.0,479.0)|(362.0,307.0,409.0,328.0)"
8757,1,"(575.0,464.0,623.0,479.0)"
8758,3,"(351.0,180.0,362.0,188.0)|(404.0,280.0,453.0,298.0)|(252.0,363.0,282.0,374.0)"
8759,0,
8760,0,
8761,1,"(488.0,308.0,526.0,314.0)"
8762,1,"(582.0,376.0,593.0,385.0)"
8763,2,"(323.0,212.0,382.0,236.0)|(358.0,357.0,388.0,369.0)"
8764,0,
8765,0,
8766,1,"(351.0,180.0,362.0,188.0)"
8767,2,"(462.0,229.0,509.0,248.0)|(581.0,376.0,593.0,385.0)"
8768,2,"(351.0,180.0,362.0,188.0)|(592.0,228.0,637.0,253.0)"
8769,0,
8770,3,"(608.0,287.0,639.0,310.0)|(580.0,228.0,625.0,253.0)|(351.0,180.0,362.0,187.0)"
8771,4,"(604.0,286.0,639.0,310.0)|(489.0,307.0,526.0,314.0)|(573.0,228.0,615.0,253.0)|(128.0,166.0,141.0,174.0)"
8772,2,"(564.0,228.0,608.0,252.0)|(594.0,73.0,620.0,116.0)"
8773,2,"(351.0,462.0,404.0,479.0)|(590.0,197.0,635.0,224.0)"
8774,5,"(383.0,462.0,434.0,478.0)|(395.0,308.0,445.0,331.0)|(488.0,308.0,525.0,314.0)|(583.0,197.0,629.0,224.0)|(549.0,228.0,594.0,252.0)"
8775,2,"(489.0,307.0,525.0,314.0)|(414.0,462.0,463.0,478.0)"
8776,4,"(442.0,463.0,493.0,478.0)|(388.0,308.0,437.0,331.0)|(442.0,423.0,449.0,430.0)|(488.0,308.0,526.0,314.0)"
8777,2,"(471.0,463.0,521.0,479.0)|(351.0,180.0,362.0,188.0)"
8778,2,"(498.0,464.0,547.0,478.0)|(486.0,307.0,529.0,336.0)"
8779,1,"(351.0,180.0,362.0,188.0)"
8780,1,"(582.0,376.0,594.0,386.0)"
8781,0,
8782,1,"(351.0,180.0,362.0,187.0)"
8783,1,"(351.0,180.0,361.0,187.0)"
8784,2,"(460.0,218.0,497.0,226.0)|(351.0,180.0,362.0,188.0)"
8785,2,"(127.0,166.0,142.0,174.0)|(207.0,80.0,311.0,107.0)"
8786,9,"(512.0,287.0,562.0,307.0)|(500.0,252.0,553.0,276.0)|(585.0,320.0,627.0,337.0)|(580.0,376.0,593.0,385.0)|(488.0,308.0,525.0,315.0)|(604.0,271.0,639.0,295.0)|(553.0,254.0,589.0,261.0)|(442.0,422.0,449.0,430.0)|(464.0,313.0,510.0,334.0)"
8787,0,
8788,0,
8789,0,
8790,0,
8791,0,
8792,1,"(582.0,376.0,593.0,385.0)"
8793,1,"(196.0,296.0,245.0,320.0)"
8794,1,"(580.0,376.0,593.0,385.0)"
8795,0,
8796,0,
8797,1,"(581.0,376.0,593.0,385.0)"
8798,0,
8799,2,"(543.0,316.0,587.0,336.0)|(127.0,166.0,141.0,174.0)"
8800,1,"(582.0,376.0,594.0,386.0)"
8801,0,
8802,3,"(581.0,376.0,593.0,385.0)|(208.0,0.0,639.0,117.0)|(604.0,258.0,622.0,278.0)"
8803,4,"(459.0,218.0,498.0,226.0)|(597.0,257.0,639.0,278.0)|(580.0,376.0,593.0,385.0)|(409.0,312.0,454.0,333.0)"
8804,1,"(590.0,257.0,634.0,277.0)"
8805,0,
8806,0,
8807,2,"(351.0,180.0,362.0,188.0)|(128.0,166.0,141.0,174.0)"
8808,0,
8809,2,"(551.0,256.0,596.0,276.0)|(580.0,376.0,594.0,385.0)"
8810,3,"(483.0,198.0,527.0,216.0)|(351.0,180.0,362.0,187.0)|(581.0,376.0,593.0,385.0)"
8811,0,
8812,1,"(527.0,255.0,572.0,274.0)"
8813,1,"(351.0,180.0,362.0,187.0)"
8814,1,"(209.0,0.0,639.0,118.0)"
8815,0,
8816,1,"(581.0,376.0,593.0,385.0)"
8817,1,"(580.0,376.0,593.0,385.0)"
8818,5,"(479.0,308.0,525.0,334.0)|(360.0,308.0,406.0,331.0)|(582.0,376.0,593.0,385.0)|(326.0,246.0,372.0,267.0)|(443.0,422.0,449.0,430.0)"
8819,0,
8820,0,
8821,0,
8822,1,"(581.0,376.0,593.0,385.0)"
8823,1,"(351.0,180.0,362.0,188.0)"
8824,2,"(434.0,462.0,490.0,478.0)|(393.0,352.0,423.0,366.0)"
8825,1,"(469.0,462.0,520.0,479.0)"
8826,1,"(351.0,180.0,362.0,188.0)"
8827,1,"(351.0,180.0,362.0,188.0)"
8828,2,"(531.0,229.0,584.0,252.0)|(582.0,376.0,593.0,386.0)"
8829,1,"(257.0,84.0,311.0,108.0)"
8830,0,
8831,4,"(193.0,299.0,246.0,322.0)|(580.0,376.0,594.0,385.0)|(128.0,167.0,141.0,174.0)|(165.0,203.0,217.0,228.0)"
8832,1,"(502.0,227.0,555.0,250.0)"
8833,1,"(187.0,296.0,240.0,322.0)"
8834,2,"(185.0,298.0,237.0,322.0)|(128.0,166.0,140.0,174.0)"
8835,1,"(127.0,167.0,141.0,174.0)"
8836,0,
8837,0,
8838,5,"(193.0,298.0,228.0,321.0)|(176.0,299.0,194.0,320.0)|(587.0,263.0,629.0,281.0)|(128.0,166.0,141.0,173.0)|(581.0,376.0,593.0,385.0)"
8839,0,
8840,2,"(581.0,376.0,593.0,385.0)|(597.0,438.0,639.0,456.0)"
8841,4,"(186.0,298.0,221.0,322.0)|(169.0,298.0,187.0,320.0)|(387.0,308.0,432.0,327.0)|(267.0,242.0,317.0,265.0)"
8842,4,"(279.0,428.0,335.0,450.0)|(284.0,304.0,331.0,327.0)|(167.0,298.0,219.0,322.0)|(127.0,167.0,141.0,174.0)"
8843,2,"(605.0,287.0,639.0,314.0)|(259.0,85.0,310.0,108.0)"
8844,1,"(581.0,376.0,593.0,385.0)"
8845,1,"(581.0,376.0,594.0,385.0)"
8846,3,"(127.0,166.0,141.0,174.0)|(157.0,298.0,176.0,320.0)|(208.0,0.0,640.0,116.0)"
8847,2,"(442.0,424.0,449.0,430.0)|(581.0,376.0,593.0,385.0)"
8848,2,"(173.0,297.0,206.0,321.0)|(127.0,167.0,141.0,173.0)"
8849,2,"(171.0,297.0,204.0,321.0)|(433.0,463.0,493.0,479.0)"
8850,0,
8851,2,"(496.0,466.0,548.0,479.0)|(620.0,319.0,639.0,342.0)"
8852,0,
8853,2,"(546.0,285.0,603.0,310.0)|(258.0,84.0,312.0,108.0)"
8854,1,"(454.0,196.0,499.0,214.0)"
8855,2,"(604.0,314.0,639.0,343.0)|(566.0,255.0,622.0,282.0)"
8856,2,"(259.0,84.0,311.0,107.0)|(208.0,80.0,262.0,105.0)"
8857,2,"(351.0,180.0,362.0,188.0)|(333.0,302.0,378.0,326.0)"
8858,0,
8859,0,
8860,1,"(351.0,180.0,362.0,188.0)"
8861,1,"(519.0,254.0,575.0,278.0)"
8862,0,
8863,1,"(351.0,180.0,362.0,188.0)"
8864,3,"(206.0,80.0,261.0,104.0)|(258.0,84.0,312.0,108.0)|(209.0,0.0,639.0,116.0)"
8865,1,"(351.0,180.0,362.0,188.0)"
8866,3,"(351.0,180.0,362.0,188.0)|(442.0,422.0,449.0,430.0)|(127.0,166.0,141.0,174.0)"
8867,1,"(259.0,84.0,310.0,108.0)"
8868,0,
8869,1,"(581.0,376.0,594.0,386.0)"
8870,0,
8871,0,
8872,0,
8873,1,"(351.0,180.0,362.0,188.0)"
