Frame,k=0,k=1,k=2,k=3,k=4,k=5,k=6,k=7,k=8,k=9,k=10,k=11,k=12,k=13,k=14,k=15,k=16,k=17,k=18,k=19,k=20
2307,0.5407763624223124,0.6255975512209255,0.5903477626003881,0.6210870112409217,0.6309891995070915,0.6377152643050465,0.6563876390840165,0.6472260312266434,0.6603866461174237,0.822849010524343,0.6776009691635112,0.5034708067878731,0.49818649066962595,0.6718306888227435,0.6536197591878126,0.6742217574932676,0.8291498306191584,0.6837957642423247,0.6707948699880206,0.6638909471554756,0.6713280111400233
2308,0.5763151364764267,0.5853483888735885,0.6521250963470071,0.6292639566654338,0.6477530317647268,0.6622230218332501,0.6689083848698403,0.6740672146139732,0.6702773431944247,0.6829957793955188,0.8255106662309593,0.6861097295350472,0.5158260077949418,0.5117858364693808,0.6833466590519703,0.6615649359529562,0.689999602730941,0.8329731733044445,0.6871385039958604,0.6856116832994588,0.6687445628064272
2309,0.5963092122437232,0.6092916934121069,0.6155478632202129,0.6269155772362082,0.6658592298810182,0.6774239986981041,0.6912747148930427,0.698512613619793,0.7035529170135324,0.6960247115778319,0.702656776316186,0.8557249721082505,0.704143129619812,0.5232083876246174,0.5215255881639582,0.703238667096139,0.6763073256443151,0.7090843176943296,0.8609629566633054,0.7009774671973328,0.6990743002295932
2310,0.528151087485494,0.6004095074809123,0.5990222884066109,0.6073091542126727,0.6821601034609589,0.6470397777110597,0.6690505864675667,0.6686030732273507,0.6717173456386238,0.6811619899564167,0.6634556566182062,0.6695922827815858,0.8246360685074507,0.6835299507502004,0.5112438730734774,0.5066954964849358,0.6807345747876083,0.6563284587625033,0.673021438013679,0.8240571618936026,0.6787472449918145
2311,0.5578520117256709,0.6065866457566802,0.659735383946787,0.6707255740750602,0.6754129256558231,0.6848356438041043,0.7092877800220345,0.7189843110074979,0.7251090321560121,0.7227484410766438,0.7238585281727969,0.7127078037477785,0.7215682530411439,0.86384600529371,0.725970849046988,0.5551059338773944,0.5495821443130859,0.7182413938010381,0.6955727926334172,0.721493994716029,0.8598837308809183
2312,0.7759215094339622,0.6025531155150866,0.582825283600096,0.639801297056231,0.6429698568285744,0.646637426066721,0.7118182947066594,0.6755913115241886,0.6924067282718953,0.6804307095220039,0.685023806887388,0.6855324254071227,0.673446927590574,0.6783375984579082,0.8267339119990658,0.688077883230753,0.521849618815088,0.5184242343571484,0.6800071387141391,0.6582644904139482,0.6791085543552181
2313,0.7258349290030588,0.7898619486363219,0.6106121905936852,0.5862007232625586,0.6472993341799494,0.6481387017525344,0.6493433221269616,0.7142840681247263,0.6705235270402581,0.6842657342657343,0.678236301369863,0.6729372673502478,0.6796463002343176,0.6604862909758908,0.667284887635961,0.8227670813134547,0.6806340462734924,0.5082839259373166,0.5006121841816185,0.6686287471617854,0.6469714606831775
2314,0.6405150183634583,0.7508996330209855,0.8102843215944975,0.6386851383348868,0.6110330912488464,0.6706771714547765,0.6713944662785329,0.66692848006104,0.7299506546044588,0.6851013853869232,0.6976824110463795,0.6846069729618713,0.6850985725500602,0.6877609328800345,0.6719542199983413,0.6773320342989366,0.828235894251242,0.6909828209915185,0.5219646243758951,0.5124303400407115,0.6781537397589554
2315,0.5934610261939495,0.7133103300864149,0.7980138781804164,0.8095041663229107,0.6190236695690441,0.6524647427138903,0.7081972073167117,0.7007884223303831,0.6954532641123823,0.7050322110125198,0.7086684644317445,0.719227088099351,0.7085859881524325,0.7052949670447399,0.7131678469144123,0.692975670472457,0.7011485567477709,0.8552683106453367,0.7106186680680856,0.5306545153272577,0.5230548310523694
2316,0.6204797301742027,0.5941970867488353,0.6700252183936293,0.7781366273023503,0.8376555367083708,0.6692461926646842,0.6428535591444005,0.6914409763883231,0.6835038895706202,0.6788372466230237,0.730983005149285,0.6852439585029605,0.6942049106426758,0.6817733881058098,0.6842050203445637,0.6844320937864281,0.6703233129104773,0.6759652983448876,0.8228815202637192,0.6820503141861136,0.5128082965851929
2317,0.7240601866364447,0.6370685461384211,0.6088752438817181,0.7135452483930185,0.7891670548721222,0.8503082753549409,0.674284973888942,0.6469144068742327,0.6967879105793591,0.6855692482383196,0.6751444378207021,0.7292827501152732,0.681973519163763,0.6926785058992293,0.6817946850907959,0.6805379246883263,0.6788580977579723,0.6663670761070981,0.6705381318003147,0.8181340694094442,0.676185251325343
2318,0.7138646488069811,0.7411376305677329,0.6508364973896535,0.6246724226683513,0.6978797354318993,0.8046844054077327,0.8586942939258653,0.6824743433886518,0.6518747193533903,0.6981210691381242,0.6825291293863109,0.6735669866161957,0.7249690280436987,0.6765841497402385,0.6893377695958385,0.6809687765040244,0.673862530310958,0.6784012064667518,0.6604471103258515,0.664830455914027,0.8141499112867112
2319,0.7470656253431781,0.77021896386761,0.7937452969328478,0.6489956461508015,0.6758165189184124,0.7468930437974493,0.8526076966929442,0.8612080011389521,0.673793499428788,0.6881712499361727,0.7337944236181535,0.7156621964314271,0.7073291826217964,0.7104947935197704,0.7118516060373732,0.7219608559618151,0.714532054747745,0.7049893770132274,0.7122799616928128,0.6889035137919195,0.6965078493294887
2320,0.7518654652292033,0.7669644157176048,0.7886114698426364,0.8110285079425114,0.6706034994967807,0.6922039757994813,0.7603828729250044,0.8603384732815731,0.8673661823714992,0.6789646218378784,0.6881339258455171,0.7362803582657761,0.7176665113583418,0.7089424245521972,0.7114022244787116,0.7121198303770918,0.7218846713999636,0.7150727792137124,0.703970749043193,0.710040284036597,0.6867663942151168
2321,0.7617074882799769,0.7255509811655656,0.7893571602829959,0.7610781535209914,0.7803272443738133,0.6912291204469956,0.6577743902439024,0.7496882917247858,0.8222859190254389,0.8702376093043043,0.6824577077149198,0.6442586373464599,0.6907494429114085,0.6723421494299439,0.6612957426591578,0.7177422615506357,0.6666182882155899,0.6764816671399347,0.6673202387562465,0.6605451986726202,0.6599597585513078
2322,0.6792364703950069,0.8167011795277829,0.7830446855840159,0.8371158298472758,0.8119745010215307,0.8290248284794687,0.7520778029827695,0.7260308711088144,0.7699704997686256,0.8515938357610302,0.890205529892214,0.7439767199691882,0.7062991412645964,0.7397951831535261,0.7239673879019326,0.7221492657490127,0.7590483348751156,0.7229663367099334,0.7266951605433776,0.7216262460228201,0.7095680683972301
2323,0.7111326042209161,0.6352722900684158,0.7992413523195954,0.7593846812508548,0.8228257165352479,0.7941801669263427,0.8103027652792322,0.7160763129493322,0.6789713175520221,0.7350811057802147,0.8308849446838509,0.8726108133606898,0.6878750953752947,0.6487281123287516,0.6919270222491747,0.6736124255094609,0.6607978656117391,0.7133529144657053,0.6676832777074462,0.6773822927916542,0.6625244731083727
2324,0.5742161980645358,0.7345245462356029,0.6585336944475723,0.8165784729213983,0.778920917335798,0.838896130625686,0.8065981691240537,0.8208975383541753,0.7246353258950837,0.6843164775682069,0.7361968377441448,0.8302928926658958,0.8735703003349502,0.6906637617847056,0.6496168281007708,0.6936331660277437,0.673988065892593,0.6620050987673247,0.717315867831285,0.6684419031596178,0.6762556818181817
2325,0.725635010812594,0.5993665304947181,0.753354999496824,0.6766460063150509,0.8330340905810698,0.7951657497933472,0.8498864363675497,0.8167179118881432,0.8257667060927278,0.7298778717988792,0.6881653274149747,0.7358596966108386,0.8312044563369853,0.8735013333930932,0.6895505106428423,0.6529844680982249,0.6938823901359469,0.6769454356271595,0.6639864818889065,0.7161476780098037,0.6686408357442069
2326,0.3889765588628298,0.742419502334312,0.6187034215592484,0.7685093319949109,0.6944036575745536,0.8471542401821286,0.805167180112168,0.8576906234912365,0.8200012285080887,0.8285988547956826,0.7312782440284054,0.6872855487723364,0.7351374183374634,0.8311423644547958,0.8709324935418616,0.6911899852064374,0.6503181678019792,0.6917310634070344,0.6727521886360806,0.6631645720176029,0.7143633953757094
2327,0.6741900963128709,0.5460975878180309,0.8275536161356164,0.7210378695527211,0.8556004281821721,0.7414041300302454,0.8713401097095981,0.878698449811335,0.8765193274739809,0.8838275162568487,0.8829609551714593,0.7566076253969506,0.759997136858179,0.8263890854538765,0.883391650289987,0.8829192715680888,0.7196314142367493,0.7366257499022385,0.7631976960507179,0.7574246006574015,0.7452492200571877
2328,0.5917676724450092,0.6259512630788983,0.4696526552415944,0.8078290515037136,0.6800198563405722,0.8427805046421697,0.7011964065227573,0.8562583809512304,0.8621341753436904,0.8587939638213138,0.8671523413599272,0.8644944520777287,0.7124168899920262,0.7161160005771172,0.7672762686758652,0.865055276673534,0.8593151747201085,0.6614365983295368,0.6821656936335836,0.7141798200975403,0.7100574461260316
2329,0.5722304320290089,0.6284552995052692,0.6005359011425703,0.43675797730108745,0.7824305683008993,0.6571681539644447,0.8024580992698372,0.7221316399210504,0.8642242116667617,0.8168878947189135,0.8621897478179286,0.8200636671603425,0.8241456665565893,0.7211308507003757,0.6757630345802597,0.725771426267374,0.8188729154686601,0.8638639270087225,0.6780281059226887,0.636367814507141,0.676646116763622
2330,0.5006387692506724,0.6939875768706921,0.6901695346814063,0.7126884917624927,0.570680366869873,0.8641586222299427,0.7511332929728453,0.8735806059659688,0.7599692210202327,0.8830626123818421,0.8788136988158289,0.8784305058866074,0.8791026536312849,0.8824070290151206,0.7527168578576211,0.758454129755524,0.8232297700037072,0.879431963568806,0.8797750590950735,0.7189261609241893,0.7240474220039274
2331,0.5604664355499527,0.43750426142526855,0.6057470911491112,0.6558985344953503,0.6295185600585381,0.4632897487686475,0.8031811609171658,0.6703636862731356,0.8126801152737753,0.7253618831799473,0.8662481446615343,0.8137694585375145,0.8593471672797095,0.8139618276460382,0.8188214140711095,0.7118846911328132,0.6660580970765402,0.7480461694600375,0.814520188716796,0.8576602404704092,0.6661385627358131
2332,0.5644807320339236,0.5900773438973779,0.4705752013653921,0.6319467949288917,0.6792361671665007,0.652700283628586,0.4853603862512933,0.8136573740955428,0.6831680910381472,0.8181931775584156,0.7324698273176755,0.8705826440202324,0.8170885753289642,0.8614673638433283,0.8176866425337312,0.8202422687758302,0.7199212728317321,0.6730259369280505,0.7516459503145468,0.8165118097559854,0.8602548648183227
2333,0.752552407791951,0.6276022293498542,0.6417047147449623,0.45589165849845525,0.6770835179768975,0.6751107756731752,0.6973707031114502,0.5295517606338854,0.8551870884856271,0.7217727011314266,0.8582319490699835,0.7198826585611536,0.8625762679921789,0.8530713812004376,0.8527865964327309,0.8499293624390466,0.8547377200900356,0.7025409641415341,0.7031606461153974,0.7612610537951363,0.8497994980238295
2334,0.7076233513805177,0.7339275039400033,0.6048165343717238,0.6241771217712178,0.5060809552627904,0.6606458548878396,0.7045367067082593,0.6713907979165954,0.5015982393908021,0.8209994429855972,0.6876941849035714,0.8188499393665924,0.7322555760145503,0.8680639655725978,0.8142560538015391,0.8573466234229339,0.8128545065495262,0.8155567812850067,0.7143984870599327,0.6677784164963945,0.750224185087208
2335,0.7515293349980864,0.7741969070586434,0.794947085462427,0.6578805939505927,0.6720525451559934,0.49087207412722067,0.7044032159767475,0.6936368389693455,0.7085381637521257,0.5475409648741916,0.8586201296818271,0.7201212471131639,0.8664978787464075,0.716435593798431,0.8580103204128166,0.8582464050903806,0.846343170137297,0.8554295832950051,0.8495189425466652,0.6935737816103091,0.6956410061821006
2336,0.36720425387827793,0.7282149188599482,0.746818913419782,0.7681466497800133,0.6322810084597101,0.6467774495468241,0.5219006327630653,0.672914440532287,0.7072655820535912,0.671094376459924,0.5082803934260951,0.8173322302107974,0.679428332985604,0.8225024415465043,0.719012102040224,0.8561375119327574,0.8122412688148452,0.8464985568889564,0.8077955115695568,0.8056737090027069,0.6980281954556389
2337,0.5657622581822606,0.4099474250209105,0.7477215918873827,0.7618558326084292,0.7822734251445854,0.6560656490301848,0.6674419398130246,0.5447192988392948,0.6852516361995036,0.7197265625,0.6825024866395806,0.5123885644020904,0.8242126549764262,0.6894323173502532,0.8164206434798238,0.7269185360094451,0.8607950705177309,0.8098322827555156,0.8529514712192038,0.809118818921634,0.8106632771759792
2338,0.5479919960235021,0.5636600108068712,0.40878343092018354,0.7550481753251911,0.7659329740146337,0.7859631776135139,0.6544641005126381,0.6639496109670249,0.5362331524593034,0.6779263196094729,0.7114245151298266,0.6714110357727379,0.4939700888496069,0.8173369708703687,0.6760346813374415,0.8058895993429929,0.716014684958457,0.8563657678780774,0.799776772601774,0.8464765939918204,0.8004660166753946
2339,0.5457687206692512,0.5689567366031851,0.5817092106080368,0.4262105628105859,0.7717844577346216,0.780958904109589,0.7981805193961827,0.6635178615625774,0.6672852629229848,0.5374978117523488,0.6774696514088429,0.7097718892789726,0.6699724679280652,0.4905291650381225,0.8146144154116082,0.6699847130761994,0.8034581386315752,0.7129787946625301,0.8537427571399159,0.7987874150160402,0.8442106630300669
2340,0.5051436261350315,0.53318428747674,0.5595669323029864,0.5684304932735427,0.41125118734532207,0.7728773630447796,0.7784910490819816,0.7886720065043542,0.6463780404464805,0.651182719814495,0.5126336400773219,0.6566673191183063,0.6916722624130548,0.6520168421582635,0.45511092680904,0.8007877623223081,0.6419613984162147,0.7865376160467946,0.6895113874004437,0.8412668092909535,0.7858952622254396
2341,0.7006499920732674,0.5824474481697051,0.6054678014486832,0.6232599831271091,0.6338317107093185,0.48303360218884484,0.8034041587472696,0.8055289571809978,0.816110531218784,0.6837090872299884,0.6847685762076359,0.5552606528920992,0.6908261416756563,0.721487160695662,0.6789509866901082,0.5042404077985286,0.8169275940642323,0.678531425015557,0.8080837222457926,0.720487101969316,0.8564295972949438
2342,0.5152463108667489,0.7242809017880281,0.5915193782268907,0.6149610106993895,0.6374021237798992,0.6548303117011047,0.4820568851079742,0.805032769074405,0.8144387522834273,0.8229799374194736,0.6786401911433808,0.6762142546087966,0.5429610161053156,0.6833979973514857,0.7128360823237483,0.6689890184271027,0.5009260594870611,0.8111629327662974,0.6692313998290178,0.8154740514913003,0.7122312260480356
2343,0.7138349263205346,0.5556591816725256,0.7362368615840118,0.6220860328021947,0.6420294195569788,0.6578507588677158,0.6650984206329908,0.5061726318622175,0.8157940472386206,0.8131611446708875,0.8203278542076112,0.6880199620675957,0.6868014707939937,0.5570289110326645,0.6896942878321615,0.7194553297059569,0.6764130465424407,0.49980858011485196,0.8159145364018965,0.6786831907995075,0.8083317333212862
2344,0.5781644291079129,0.7205450571055321,0.5490275835769671,0.7405552024267292,0.6096632467111012,0.6305788939156126,0.6473473217331969,0.6481707354074506,0.47733642892372097,0.8051264405285812,0.8014135722198141,0.8072652790746709,0.664666537885739,0.6610874864653968,0.5190704982926904,0.6604448990028126,0.6961307436655791,0.6496219512195123,0.46176093521202066,0.8057860315291132,0.652624250345055
2345,0.5474391267842149,0.6298155222832371,0.7493522156017529,0.5918233198542142,0.7705112201352803,0.6515749390271961,0.6664806028467765,0.6762636391447704,0.6760928498813961,0.5134455385513625,0.8210850218826997,0.8148441849870928,0.8197807642286493,0.6855163770619517,0.6843900345583087,0.5493249085843144,0.682313261783291,0.7145634610669875,0.6735577634379233,0.4961154462125601,0.8129961708630726
